Cancer.Site,Stage.At.Diagnosis,Geography,Year,Age.Group,Gender,Race,Average.Annual.Population,Average.Annual.Observations,Age.Adj..Rate.per.100.000,X95..CI,counties
Colorectal,All,Kitsap,2016-2020,All,Male,All,136205,61,39.2,"[34.8, 44.1]",Kitsap
Colorectal,All,Kitsap,2016-2020,All,Female,All,132989,56,33.1,"[29.2, 37.5]",Kitsap
Colorectal,All,Kitsap,2016-2020,All,All,All,269194,117,36.0,"[33.0, 39.2]",Kitsap
Colorectal,All,Kittitas,2016-2020,All,Male,All,22480,8,34.1,"[23.9, 47.8]",Kittitas
Colorectal,All,Kittitas,2016-2020,All,Female,All,22165,5,19.8,"[12.6, 30.5]",Kittitas
Colorectal,All,Kittitas,2016-2020,All,All,All,44645,13,27.0,"[20.6, 35.1]",Kittitas
Colorectal,All,Klickitat,2016-2020,All,Male,All,11295,7,41.5,"[28.5, 61.1]",Klickitat
Colorectal,All,Klickitat,2016-2020,All,Female,All,10818,5,31.3,"[19.5, 50.5]",Klickitat
Colorectal,All,Klickitat,2016-2020,All,All,All,22113,12,36.2,"[27.2, 48.5]",Klickitat
Colorectal,All,Lewis,2016-2020,All,Male,All,40168,21,39.9,"[32.3, 49.1]",Lewis
Colorectal,All,Lewis,2016-2020,All,Female,All,40148,22,36.8,"[29.9, 45.1]",Lewis
Colorectal,All,Lewis,2016-2020,All,All,All,80317,43,38.3,"[33.1, 44.3]",Lewis
Colorectal,All,Lincoln,2016-2020,All,Male,All,5414,2,24.7,"[12.1, 53.7]",Lincoln
Colorectal,All,Lincoln,2016-2020,All,Female,All,5351,2,22.7,"[11.2, 51.6]",Lincoln
Colorectal,All,Lincoln,2016-2020,All,All,All,10765,5,24.3,"[15.1, 41.2]",Lincoln
Colorectal,All,Mason,2016-2020,All,Male,All,33239,19,37.9,"[30.3, 47.5]",Mason
Colorectal,All,Mason,2016-2020,All,Female,All,31257,16,32.8,"[25.5, 42.1]",Mason
Colorectal,All,Mason,2016-2020,All,All,All,64496,35,35.5,"[30.1, 41.8]",Mason
Colorectal,All,Okanogan,2016-2020,All,Male,All,21467,13,40.5,"[30.8, 53.3]",Okanogan
Colorectal,All,Okanogan,2016-2020,All,Female,All,20466,12,39.6,"[30.0, 52.7]",Okanogan
Colorectal,All,Okanogan,2016-2020,All,All,All,41932,26,40.2,"[33.2, 48.7]",Okanogan
Colorectal,All,Pacific,2016-2020,All,Male,All,11357,7,34.8,"[23.6, 52.5]",Pacific
Colorectal,All,Pacific,2016-2020,All,Female,All,11398,6,27.5,"[17.0, 46.9]",Pacific
Colorectal,All,Pacific,2016-2020,All,All,All,22755,13,30.9,"[23.1, 42.1]",Pacific
Colorectal,All,Pend Oreille,2016-2020,All,Male,All,6738,4,27.8,"[15.4, 52.9]",Pend Oreille
Colorectal,All,Pend Oreille,2016-2020,All,Female,All,6542,2,21.0,"[10.5, 46.2]",Pend Oreille
Colorectal,All,Pend Oreille,2016-2020,All,All,All,13280,6,24.6,"[16.0, 39.3]",Pend Oreille
Colorectal,All,Pierce,2016-2020,All,Male,All,442332,186,41.1,"[38.4, 43.9]",Pierce
Colorectal,All,Pierce,2016-2020,All,Female,All,449353,157,30.4,"[28.2, 32.6]",Pierce
Colorectal,All,Pierce,2016-2020,All,All,All,891685,342,35.4,"[33.7, 37.2]",Pierce
Colorectal,All,San Juan,2016-2020,All,Male,All,8396,7,40.6,"[26.6, 67.1]",San Juan
Colorectal,All,San Juan,2016-2020,All,Female,All,8842,5,30.0,"[19.0, 53.2]",San Juan
Colorectal,All,San Juan,2016-2020,All,All,All,17238,12,35.6,"[26.3, 50.4]",San Juan
Colorectal,All,Skagit,2016-2020,All,Male,All,62062,38,44.4,"[38.2, 51.7]",Skagit
Colorectal,All,Skagit,2016-2020,All,Female,All,63868,28,30.7,"[25.6, 36.8]",Skagit
Colorectal,All,Skagit,2016-2020,All,All,All,125929,67,36.9,"[32.9, 41.4]",Skagit
Colorectal,All,Skamania,2016-2020,All,Male,All,5817,4,51.1,"[29.9, 87.5]",Skamania
Colorectal,All,Skamania,2016-2020,All,Female,All,5607,3,38.3,"[19.9, 73.8]",Skamania
Colorectal,All,Skamania,2016-2020,All,All,All,11424,7,44.8,"[30.1, 67.1]",Skamania
Colorectal,All,Snohomish,2016-2020,All,Male,All,399947,169,40.6,"[37.8, 43.6]",Snohomish
Colorectal,All,Snohomish,2016-2020,All,Female,All,400972,157,34.1,"[31.7, 36.7]",Snohomish
Colorectal,All,Snohomish,2016-2020,All,All,All,800919,326,37.4,"[35.5, 39.3]",Snohomish
Colorectal,All,Spokane,2016-2020,All,Male,All,258269,98,33.8,"[30.8, 37.0]",Spokane
Colorectal,All,Spokane,2016-2020,All,Female,All,263176,96,29.2,"[26.6, 32.1]",Spokane
Colorectal,All,Spokane,2016-2020,All,All,All,521445,195,31.5,"[29.5, 33.6]",Spokane
Colorectal,All,Stevens,2016-2020,All,Male,All,22895,16,45.8,"[35.5, 59.1]",Stevens
Colorectal,All,Stevens,2016-2020,All,Female,All,22748,10,30.5,"[21.9, 42.5]",Stevens
Colorectal,All,Stevens,2016-2020,All,All,All,45643,26,37.5,"[30.8, 45.7]",Stevens
Colorectal,All,Thurston,2016-2020,All,Male,All,139164,65,40.3,"[35.9, 45.1]",Thurston
Colorectal,All,Thurston,2016-2020,All,Female,All,146165,62,33.0,"[29.3, 37.0]",Thurston
Colorectal,All,Thurston,2016-2020,All,All,All,285329,127,36.3,"[33.4, 39.3]",Thurston
Colorectal,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Colorectal,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Colorectal,All,Wahkiakum,2016-2020,All,All,All,4299,3,40.2,"[21.6, 83.3]",Wahkiakum
Colorectal,All,Walla Walla,2016-2020,All,Male,All,31463,10,27.2,"[20.2, 36.5]",Walla Walla
Colorectal,All,Walla Walla,2016-2020,All,Female,All,30305,12,28.2,"[20.9, 37.7]",Walla Walla
Colorectal,All,Walla Walla,2016-2020,All,All,All,61767,22,27.4,"[22.4, 33.6]",Walla Walla
Colorectal,All,Whatcom,2016-2020,All,Male,All,108211,45,36.8,"[32.0, 42.2]",Whatcom
Colorectal,All,Whatcom,2016-2020,All,Female,All,111712,40,28.9,"[24.9, 33.6]",Whatcom
Colorectal,All,Whatcom,2016-2020,All,All,All,219923,85,32.7,"[29.5, 36.1]",Whatcom
Colorectal,All,Whitman,2016-2020,All,Male,All,23667,3,15.7,"[8.8, 27.0]",Whitman
Colorectal,All,Whitman,2016-2020,All,Female,All,23662,3,14.0,"[7.1, 25.4]",Whitman
Colorectal,All,Whitman,2016-2020,All,All,All,47329,6,14.6,"[9.6, 21.7]",Whitman
Colorectal,All,Yakima,2016-2020,All,Male,All,126641,48,37.0,"[32.4, 42.2]",Yakima
Colorectal,All,Yakima,2016-2020,All,Female,All,127169,38,28.2,"[24.2, 32.6]",Yakima
Colorectal,All,Yakima,2016-2020,All,All,All,253810,86,32.4,"[29.3, 35.7]",Yakima
Endometrium,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Endometrium,All,Asotin,2016-2020,All,Female,All,11370,3,16.4,"[8.5, 31.1]",Asotin
Endometrium,All,Benton,2016-2020,All,Female,All,99958,29,23.8,"[19.9, 28.2]",Benton
Endometrium,All,Chelan,2016-2020,All,Female,All,38682,14,24.1,"[18.6, 31.2]",Chelan
Endometrium,All,Clallam,2016-2020,All,Female,All,38345,21,26.7,"[21.3, 33.9]",Clallam
Endometrium,All,Clark,2016-2020,All,Female,All,243884,67,21.3,"[19.0, 23.8]",Clark
Endometrium,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Endometrium,All,Cowlitz,2016-2020,All,Female,All,54522,23,29.5,"[24.2, 36.0]",Cowlitz
Endometrium,All,Douglas,2016-2020,All,Female,All,20701,6,20.9,"[14.0, 30.9]",Douglas
Endometrium,All,Ferry,2016-2020,All,Female,All,3550,2,34.5,"[14.3, 82.0]",Ferry
Endometrium,All,Franklin,2016-2020,All,Female,All,44703,7,16.8,"[11.6, 24.0]",Franklin
Endometrium,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Endometrium,All,Grant,2016-2020,All,Female,All,46950,9,18.6,"[13.5, 25.2]",Grant
Endometrium,All,Grays Harbor,2016-2020,All,Female,All,36373,16,27.6,"[21.5, 35.5]",Grays Harbor
Endometrium,All,Island,2016-2020,All,Female,All,42860,19,25.9,"[20.4, 32.9]",Island
Endometrium,All,Jefferson,2016-2020,All,Female,All,16416,9,23.0,"[15.8, 37.1]",Jefferson
Endometrium,All,King,2016-2020,All,Female,All,1094637,352,27.8,"[26.5, 29.1]",King
Endometrium,All,Kitsap,2016-2020,All,Female,All,132989,53,28.1,"[24.7, 32.0]",Kitsap
Endometrium,All,Kittitas,2016-2020,All,Female,All,22165,6,18.4,"[12.1, 28.2]",Kittitas
Endometrium,All,Klickitat,2016-2020,All,Female,All,10818,6,30.8,"[20.2, 48.3]",Klickitat
Endometrium,All,Lewis,2016-2020,All,Female,All,40148,17,29.5,"[23.2, 37.4]",Lewis
Endometrium,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Endometrium,All,Mason,2016-2020,All,Female,All,31257,15,27.0,"[21.0, 35.1]",Mason
Endometrium,All,Okanogan,2016-2020,All,Female,All,20466,7,23.2,"[15.6, 34.6]",Okanogan
Endometrium,All,Pacific,2016-2020,All,Female,All,11398,6,26.9,"[17.1, 45.5]",Pacific
Endometrium,All,Pend Oreille,2016-2020,All,Female,All,6542,3,29.3,"[15.7, 57.3]",Pend Oreille
Endometrium,All,Pierce,2016-2020,All,Female,All,449353,142,26.2,"[24.3, 28.3]",Pierce
Endometrium,All,San Juan,2016-2020,All,Female,All,8842,5,26.6,"[16.5, 49.1]",San Juan
Endometrium,All,Skagit,2016-2020,All,Female,All,63868,21,22.5,"[18.2, 27.9]",Skagit
Endometrium,All,Skamania,2016-2020,All,Female,All,5607,2,27.5,"[13.7, 58.3]",Skamania
Endometrium,All,Snohomish,2016-2020,All,Female,All,400972,146,29.4,"[27.3, 31.7]",Snohomish
Endometrium,All,Spokane,2016-2020,All,Female,All,263176,81,23.9,"[21.6, 26.5]",Spokane
Endometrium,All,Stevens,2016-2020,All,Female,All,22748,8,19.0,"[13.1, 28.2]",Stevens
Endometrium,All,Thurston,2016-2020,All,Female,All,146165,61,30.8,"[27.3, 34.7]",Thurston
Endometrium,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Endometrium,All,Walla Walla,2016-2020,All,Female,All,30305,10,23.9,"[17.4, 32.6]",Walla Walla
Endometrium,All,Whatcom,2016-2020,All,Female,All,111712,38,26.1,"[22.4, 30.4]",Whatcom
Endometrium,All,Whitman,2016-2020,All,Female,All,23662,5,21.4,"[13.6, 33.2]",Whitman
Endometrium,All,Yakima,2016-2020,All,Female,All,127169,41,28.7,"[24.8, 33.1]",Yakima
Esophagus,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Esophagus,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Esophagus,All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Esophagus,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Esophagus,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Esophagus,All,Asotin,2016-2020,All,All,All,22126,NR,NR,NR,Asotin
Esophagus,All,Benton,2016-2020,All,Male,All,98978,8,7.9,"[5.6, 11.0]",Benton
Esophagus,All,Benton,2016-2020,All,Female,All,99958,NR,NR,NR,Benton
Esophagus,All,Benton,2016-2020,All,All,All,198936,10,4.4,"[3.2, 5.9]",Benton
Esophagus,All,Chelan,2016-2020,All,Male,All,38595,3,4.7,"[2.5, 8.8]",Chelan
Esophagus,All,Chelan,2016-2020,All,Female,All,38682,NR,NR,NR,Chelan
Esophagus,All,Chelan,2016-2020,All,All,All,77278,4,3.1,"[1.8, 5.3]",Chelan
Esophagus,All,Clallam,2016-2020,All,Male,All,37283,9,12.7,"[8.9, 18.4]",Clallam
Esophagus,All,Clallam,2016-2020,All,Female,All,38345,NR,NR,NR,Clallam
Esophagus,All,Clallam,2016-2020,All,All,All,75628,10,6.6,"[4.7, 9.4]",Clallam
Esophagus,All,Clark,2016-2020,All,Male,All,237977,24,8.7,"[7.1, 10.5]",Clark
Esophagus,All,Clark,2016-2020,All,Female,All,243884,6,1.9,"[1.2, 2.8]",Clark
Esophagus,All,Clark,2016-2020,All,All,All,481861,29,5.0,"[4.2, 5.9]",Clark
Esophagus,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Esophagus,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Esophagus,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Esophagus,All,Cowlitz,2016-2020,All,Male,All,53421,6,8.0,"[5.4, 11.9]",Cowlitz
Esophagus,All,Cowlitz,2016-2020,All,Female,All,54522,NR,NR,NR,Cowlitz
Esophagus,All,Cowlitz,2016-2020,All,All,All,107943,7,4.4,"[3.0, 6.3]",Cowlitz
Esophagus,All,Douglas,2016-2020,All,Male,All,20946,2,8.8,"[4.5, 16.5]",Douglas
Esophagus,All,Douglas,2016-2020,All,Female,All,20701,NR,NR,NR,Douglas
Esophagus,All,Douglas,2016-2020,All,All,All,41647,3,5.6,"[3.1, 9.8]",Douglas
Esophagus,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Esophagus,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Esophagus,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Esophagus,All,Franklin,2016-2020,All,Male,All,47829,4,9.1,"[5.3, 15.3]",Franklin
Esophagus,All,Franklin,2016-2020,All,Female,All,44703,NR,NR,NR,Franklin
Esophagus,All,Franklin,2016-2020,All,All,All,92532,4,5.5,"[3.3, 8.6]",Franklin
Esophagus,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Esophagus,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Esophagus,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Esophagus,All,Grant,2016-2020,All,Male,All,49209,6,11.8,"[7.9, 17.2]",Grant
Esophagus,All,Grant,2016-2020,All,Female,All,46950,NR,NR,NR,Grant
Esophagus,All,Grant,2016-2020,All,All,All,96159,7,7.4,"[5.2, 10.3]",Grant
Esophagus,All,Grays Harbor,2016-2020,All,Male,All,38179,6,9.8,"[6.4, 14.9]",Grays Harbor
Esophagus,All,Grays Harbor,2016-2020,All,Female,All,36373,NR,NR,NR,Grays Harbor
Esophagus,All,Grays Harbor,2016-2020,All,All,All,74552,7,6.3,"[4.4, 9.1]",Grays Harbor
Esophagus,All,Island,2016-2020,All,Male,All,42072,6,7.6,"[5.0, 11.9]",Island
Esophagus,All,Island,2016-2020,All,Female,All,42860,NR,NR,NR,Island
Esophagus,All,Island,2016-2020,All,All,All,84932,7,4.4,"[3.0, 6.6]",Island
Esophagus,All,Jefferson,2016-2020,All,Male,All,15920,3,6.8,"[3.6, 17.0]",Jefferson
Esophagus,All,Jefferson,2016-2020,All,Female,All,16416,NR,NR,NR,Jefferson
Esophagus,All,Jefferson,2016-2020,All,All,All,32336,3,3.2,"[1.7, 8.6]",Jefferson
Esophagus,All,King,2016-2020,All,Male,All,1096115,72,6.7,"[6.0, 7.5]",King
Esophagus,All,King,2016-2020,All,Female,All,1094637,24,1.9,"[1.6, 2.3]",King
Esophagus,All,King,2016-2020,All,All,All,2190752,96,4.1,"[3.7, 4.5]",King
Esophagus,All,Kitsap,2016-2020,All,Male,All,136205,12,7.4,"[5.6, 9.7]",Kitsap
Esophagus,All,Kitsap,2016-2020,All,Female,All,132989,NR,NR,NR,Kitsap
Esophagus,All,Kitsap,2016-2020,All,All,All,269194,14,3.9,"[3.0, 5.0]",Kitsap
Esophagus,All,Kittitas,2016-2020,All,Male,All,22480,NR,NR,NR,Kittitas
Esophagus,All,Kittitas,2016-2020,All,Female,All,22165,NR,NR,NR,Kittitas
Esophagus,All,Kittitas,2016-2020,All,All,All,44645,NR,NR,NR,Kittitas
Esophagus,All,Klickitat,2016-2020,All,Male,All,11295,3,12.8,"[6.8, 26.0]",Klickitat
Esophagus,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Esophagus,All,Klickitat,2016-2020,All,All,All,22113,3,7.3,"[3.9, 14.3]",Klickitat
Esophagus,All,Lewis,2016-2020,All,Male,All,40168,6,9.7,"[6.4, 14.7]",Lewis
Esophagus,All,Lewis,2016-2020,All,Female,All,40148,NR,NR,NR,Lewis
Esophagus,All,Lewis,2016-2020,All,All,All,80317,7,5.6,"[3.9, 8.2]",Lewis
Esophagus,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Esophagus,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Esophagus,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Esophagus,All,Mason,2016-2020,All,Male,All,33239,6,12.2,"[7.9, 18.6]",Mason
Esophagus,All,Mason,2016-2020,All,Female,All,31257,NR,NR,NR,Mason
Esophagus,All,Mason,2016-2020,All,All,All,64496,7,7.2,"[4.9, 10.5]",Mason
Esophagus,All,Okanogan,2016-2020,All,Male,All,21467,3,9.7,"[5.3, 17.5]",Okanogan
Esophagus,All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
Esophagus,All,Okanogan,2016-2020,All,All,All,41932,4,5.8,"[3.4, 9.8]",Okanogan
Esophagus,All,Pacific,2016-2020,All,Male,All,11357,3,14.3,"[7.2, 28.8]",Pacific
Esophagus,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Esophagus,All,Pacific,2016-2020,All,All,All,22755,4,8.4,"[4.6, 16.1]",Pacific
Esophagus,All,Pend Oreille,2016-2020,All,Male,All,6738,NR,NR,NR,Pend Oreille
Esophagus,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Esophagus,All,Pend Oreille,2016-2020,All,All,All,13280,NR,NR,NR,Pend Oreille
Esophagus,All,Pierce,2016-2020,All,Male,All,442332,42,9.2,"[7.9, 10.6]",Pierce
Esophagus,All,Pierce,2016-2020,All,Female,All,449353,9,1.7,"[1.2, 2.3]",Pierce
Esophagus,All,Pierce,2016-2020,All,All,All,891685,51,5.1,"[4.5, 5.8]",Pierce
Esophagus,All,San Juan,2016-2020,All,Male,All,8396,NR,NR,NR,San Juan
Esophagus,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Esophagus,All,San Juan,2016-2020,All,All,All,17238,NR,NR,NR,San Juan
Esophagus,All,Skagit,2016-2020,All,Male,All,62062,9,10.7,"[7.8, 14.6]",Skagit
Esophagus,All,Skagit,2016-2020,All,Female,All,63868,2,2.0,"[0.9, 4.2]",Skagit
Esophagus,All,Skagit,2016-2020,All,All,All,125929,11,6.1,"[4.5, 8.1]",Skagit
Esophagus,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Esophagus,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Esophagus,All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Esophagus,All,Snohomish,2016-2020,All,Male,All,399947,38,9.2,"[7.9, 10.7]",Snohomish
Esophagus,All,Snohomish,2016-2020,All,Female,All,400972,10,2.0,"[1.5, 2.7]",Snohomish
Esophagus,All,Snohomish,2016-2020,All,All,All,800919,47,5.3,"[4.6, 6.0]",Snohomish
Esophagus,All,Spokane,2016-2020,All,Male,All,258269,25,8.1,"[6.7, 9.7]",Spokane
Esophagus,All,Spokane,2016-2020,All,Female,All,263176,8,2.0,"[1.4, 2.8]",Spokane
Esophagus,All,Spokane,2016-2020,All,All,All,521445,33,4.9,"[4.1, 5.7]",Spokane
Esophagus,All,Stevens,2016-2020,All,Male,All,22895,5,12.4,"[7.8, 20.3]",Stevens
Esophagus,All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Esophagus,All,Stevens,2016-2020,All,All,All,45643,6,7.6,"[5.0, 11.8]",Stevens
Esophagus,All,Thurston,2016-2020,All,Male,All,139164,10,5.7,"[4.1, 7.6]",Thurston
Esophagus,All,Thurston,2016-2020,All,Female,All,146165,6,3.2,"[2.2, 4.7]",Thurston
Esophagus,All,Thurston,2016-2020,All,All,All,285329,16,4.3,"[3.4, 5.4]",Thurston
Esophagus,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Esophagus,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Esophagus,All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Esophagus,All,Walla Walla,2016-2020,All,Male,All,31463,3,6.9,"[3.8, 12.2]",Walla Walla
Esophagus,All,Walla Walla,2016-2020,All,Female,All,30305,NR,NR,NR,Walla Walla
Esophagus,All,Walla Walla,2016-2020,All,All,All,61767,3,3.3,"[1.8, 5.8]",Walla Walla
Esophagus,All,Whatcom,2016-2020,All,Male,All,108211,12,8.5,"[6.4, 11.1]",Whatcom
Esophagus,All,Whatcom,2016-2020,All,Female,All,111712,4,2.4,"[1.5, 4.0]",Whatcom
Esophagus,All,Whatcom,2016-2020,All,All,All,219923,16,5.2,"[4.1, 6.6]",Whatcom
Esophagus,All,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Esophagus,All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Esophagus,All,Whitman,2016-2020,All,All,All,47329,NR,NR,NR,Whitman
Esophagus,All,Yakima,2016-2020,All,Male,All,126641,10,7.8,"[5.7, 10.3]",Yakima
Esophagus,All,Yakima,2016-2020,All,Female,All,127169,3,1.7,"[0.9, 3.1]",Yakima
Esophagus,All,Yakima,2016-2020,All,All,All,253810,13,4.6,"[3.5, 5.9]",Yakima
Hodgkin Lymphoma,All,Central,2016-2020,All,Male,All,415973,10,2.3,"[1.7, 3.1]",Chelan
Hodgkin Lymphoma,All,Central,2016-2020,All,Male,All,415973,10,2.3,"[1.7, 3.1]",Douglas
Hodgkin Lymphoma,All,Central,2016-2020,All,Male,All,415973,10,2.3,"[1.7, 3.1]",Grant
Hodgkin Lymphoma,All,Central,2016-2020,All,Male,All,415973,10,2.3,"[1.7, 3.1]",Kittitas
Hodgkin Lymphoma,All,Central,2016-2020,All,Male,All,415973,10,2.3,"[1.7, 3.1]",Yakima
Hodgkin Lymphoma,All,Central,2016-2020,All,Male,All,415973,10,2.3,"[1.7, 3.1]",Benton
Hodgkin Lymphoma,All,Central,2016-2020,All,Male,All,415973,10,2.3,"[1.7, 3.1]",Franklin
Hodgkin Lymphoma,All,Central,2016-2020,All,Male,All,415973,10,2.3,"[1.7, 3.1]",Klickitat
Hodgkin Lymphoma,All,Central,2016-2020,All,Female,All,411147,9,2.2,"[1.6, 2.9]",Chelan
Hodgkin Lymphoma,All,Central,2016-2020,All,Female,All,411147,9,2.2,"[1.6, 2.9]",Douglas
Hodgkin Lymphoma,All,Central,2016-2020,All,Female,All,411147,9,2.2,"[1.6, 2.9]",Grant
Hodgkin Lymphoma,All,Central,2016-2020,All,Female,All,411147,9,2.2,"[1.6, 2.9]",Kittitas
Hodgkin Lymphoma,All,Central,2016-2020,All,Female,All,411147,9,2.2,"[1.6, 2.9]",Yakima
Hodgkin Lymphoma,All,Central,2016-2020,All,Female,All,411147,9,2.2,"[1.6, 2.9]",Benton
Hodgkin Lymphoma,All,Central,2016-2020,All,Female,All,411147,9,2.2,"[1.6, 2.9]",Franklin
Hodgkin Lymphoma,All,Central,2016-2020,All,Female,All,411147,9,2.2,"[1.6, 2.9]",Klickitat
Hodgkin Lymphoma,All,Central,2016-2020,All,All,All,827119,19,2.2,"[1.8, 2.8]",Chelan
Hodgkin Lymphoma,All,Central,2016-2020,All,All,All,827119,19,2.2,"[1.8, 2.8]",Douglas
Hodgkin Lymphoma,All,Central,2016-2020,All,All,All,827119,19,2.2,"[1.8, 2.8]",Grant
Hodgkin Lymphoma,All,Central,2016-2020,All,All,All,827119,19,2.2,"[1.8, 2.8]",Kittitas
Hodgkin Lymphoma,All,Central,2016-2020,All,All,All,827119,19,2.2,"[1.8, 2.8]",Yakima
Hodgkin Lymphoma,All,Central,2016-2020,All,All,All,827119,19,2.2,"[1.8, 2.8]",Benton
Hodgkin Lymphoma,All,Central,2016-2020,All,All,All,827119,19,2.2,"[1.8, 2.8]",Franklin
Hodgkin Lymphoma,All,Central,2016-2020,All,All,All,827119,19,2.2,"[1.8, 2.8]",Klickitat
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Okanogan
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Ferry
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Stevens
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Pend Oreille
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Lincoln
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Spokane
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Adams
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Whitman
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Walla Walla
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Columbia
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Garfield
Hodgkin Lymphoma,All,East,2016-2020,All,Male,All,397767,9,2.2,"[1.6, 3.0]",Asotin
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Okanogan
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Ferry
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Stevens
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Pend Oreille
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Lincoln
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Spokane
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Adams
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Whitman
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Walla Walla
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Columbia
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Garfield
Hodgkin Lymphoma,All,East,2016-2020,All,Female,All,400181,7,1.7,"[1.1, 2.4]",Asotin
